ID,state
1011286592,0
1011352051,0
1011403563,0
1011432992,0
1011468847,1
1011483416,0
1011490698,1
1011554703,0
1011559860,1
101156819,0
1011578240,0
101158548,1
1011653178,1
101166915,1
101169168,1
1011716354,0
1011718163,1
1011723203,0
1011729845,0
1011767615,0
1011821460,1
1011827283,0
1011837866,0
1011919830,0
101194805,0
1011953732,1
1011996944,1
1012028906,1
1012060419,0
1012071398,1
1012187325,0
1012205909,0
1012243555,1
1012245341,0
1012252305,0
1012261986,1
1012263055,0
1012337490,1
1012361752,0
1012420754,0
1012438389,0
1012495155,0
1012612441,1
1012613651,1
1012671431,1
1012680091,0
1012707684,1
101272268,0
1012790328,0
101282052,1
1012822702,0
1012837575,0
1012886740,0
1012901908,0
1012924504,0
1012934131,0
1012967459,0
1012979017,1
1012997610,0
1013022907,0
1013040611,1
1013086297,0
1013137829,1
1013165730,0
1013190848,0
1013256750,1
1013264780,0
1013265353,0
1013373332,1
1013385248,1
1013395779,0
1013408690,1
1013415482,0
1013426137,0
1013454832,0
1013464840,0
1013465063,1
1013466522,1
1013499846,0
1013539499,0
1013617287,0
1013619184,0
101363482,1
1013680688,1
101368510,1
101369165,0
10137007,0
1013804450,0
1013809635,0
1013812374,0
1013820110,1
1013856925,0
1013870132,0
1013921884,1
1013970276,0
1013999702,0
1014012097,0
1014036836,1
1014042836,0
1014101413,0
1014129451,1
1014133501,1
1014171516,1
1014194961,0
1014231912,0
1014270761,0
1014271818,0
1014272616,0
1014375793,1
1014386816,0
1014457718,1
1014458284,1
101453305,0
101453652,0
1014577403,1
1014620304,0
1014638860,1
1014677242,0
1014685231,1
1014696126,0
1014750154,0
1014767016,1
1014800259,0
1014847992,0
101487250,1
1014876408,0
1014891898,0
1014904934,0
1014927478,0
1014950961,0
1014951236,0
1014960767,0
1015024630,0
1015030205,0
1015036065,1
1015061699,0
1015145283,1
1015180373,0
1015202050,1
101520644,0
1015210528,0
1015211590,0
1015226607,0
1015258682,1
101526142,0
1015272190,1
1015357412,0
1015365700,0
1015466274,0
101550119,0
1015512804,0
1015516319,1
1015524059,0
1015566986,0
1015680392,0
1015711851,1
1015797680,0
1015804134,0
1015824824,0
1015874934,0
1015884821,1
1015887028,0
1015920359,0
1015954830,1
1015963105,1
1015969420,0
1016021056,1
1016034596,0
1016053161,1
1016129909,0
1016129917,0
1016137891,1
1016145299,0
1016157553,0
1016195226,0
1016214424,0
1016261967,0
1016285327,0
1016351262,0
101639992,1
1016446771,0
1016466399,1
1016519437,1
1016537809,0
1016581867,0
1016630664,0
1016630794,0
1016630987,1
1016645441,1
1016669929,1
1016676549,0
1016749365,0
1016756535,1
1016760870,0
1016770882,1
1016881185,1
101695472,0
1016972003,0
1016985196,0
1016995738,0
1016999424,1
1017015636,0
1017019316,0
1017076764,0
1017078653,1
1017085306,0
1017118969,1
1017193221,1
1017195680,1
101720873,1
101721955,0
1017225613,0
1017257432,1
1017284207,0
1017294310,1
1017346677,1
1017352501,1
101743080,0
1017523928,0
1017547220,0
1017563105,1
10176166,0
1017666936,0
1017667607,1
1017668655,1
101767263,1
1017718320,0
1017756425,1
1017763530,0
1017766707,0
1017814305,0
1017826516,0
1017884272,0
101788707,1
1017986810,0
1018031183,0
1018038902,0
1018059160,1
1018061444,1
1018120566,0
1018148257,1
1018237097,1
1018255585,0
1018273566,0
1018374983,1
1018400785,0
1018423870,0
1018424356,0
1018430883,1
1018438779,0
1018476470,1
1018493485,0
1018495520,1
1018528167,1
1018562069,0
1018587198,0
1018587435,0
101859331,0
1018604200,1
1018607549,0
1018656043,0
1018673331,1
1018686464,1
1018708214,0
1018717791,0
1018763841,0
1018784750,1
101884269,0
101885555,1
1018903761,0
1018906481,0
1018932911,1
1018956621,0
1019012162,1
1019163654,0
1019212408,1
1019270278,1
1019335623,0
1019338348,1
1019349081,0
1019371047,1
1019407135,1
1019413615,0
1019414086,0
1019418537,1
1019423578,1
1019438475,1
1019456211,0
1019495881,0
1019498485,0
1019548548,0
1019552425,1
1019608131,1
1019613932,0
1019630140,0
10196566,0
1019693331,1
1019693405,1
1019714358,0
1019741337,0
101974863,0
1019759030,0
1019770517,0
1019818505,1
1019836051,0
101992077,0
1019929328,1
1019966318,0
1020089342,0
1020103339,0
1020147040,0
1020164959,0
1020221466,0
1020229816,0
102025421,0
1020255217,1
1020255788,1
1020263455,1
1020276001,0
1020328630,0
1020341298,0
1020351613,0
1020365114,0
1020393491,1
1020453875,1
1020507670,0
1020521649,0
1020525028,1
1020550475,0
1020566690,0
1020599426,0
10206527,0
1020673375,1
1020674060,0
1020718107,0
1020757917,0
1020867278,1
1020868422,0
1020923940,0
1020944838,0
1020951290,0
102097165,0
1020973145,1
1021025186,0
1021036120,0
1021063280,1
1021105368,1
1021119939,0
1021151231,0
1021202066,0
10212042,0
1021233626,0
1021236216,0
1021264368,0
1021264555,0
1021354885,0
1021390452,1
1021393426,1
1021517539,1
1021546959,0
1021577930,0
1021611009,0
1021626593,0
1021654196,0
1021700523,0
1021747056,1
102175288,1
1021780974,0
1021794528,0
1021794652,0
1021808353,1
1021863518,0
1021867132,1
10218804,0
1021901908,0
1021924121,0
102192889,1
1021995554,0
1022038321,0
102204035,0
1022078809,0
1022084657,0
1022159330,0
102222623,0
1022237933,0
1022254417,1
1022288835,1
102229560,0
1022308784,1
1022404009,0
1022423975,0
1022442695,0
1022444128,0
1022456560,0
1022477370,1
1022501006,0
1022504075,1
1022513926,0
1022530229,0
1022534317,0
102258248,0
1022607412,1
1022651883,1
1022667235,1
102269929,1
1022700939,0
1022790149,1
1022803233,1
1022827199,0
1022858071,0
1022859047,0
1022864607,0
1022865791,0
1022913487,0
1022918712,0
102296572,0
1022992663,0
1023037010,0
1023072138,0
1023090679,1
1023111607,1
1023139506,1
1023142541,0
1023183204,1
1023189278,1
1023192875,1
1023211490,1
10232390,1
1023282874,0
1023331720,0
1023336156,1
1023354132,1
1023367368,0
1023418742,0
1023479577,1
1023484737,1
1023487866,0
1023517954,0
1023620513,0
1023626548,1
102364927,1
1023658681,1
102367219,0
1023678946,1
1023761117,1
1023784308,1
1023854765,0
1023914483,0
1023949300,1
1023962470,0
1023964736,0
1023992013,1
1024010705,0
1024020321,0
1024033763,0
1024059270,0
1024123455,0
1024129272,1
1024249482,1
1024372416,1
1024379968,0
1024465392,0
1024494574,1
1024509505,0
1024511855,1
1024512857,0
1024522022,1
1024561659,0
1024592029,1
1024599812,1
1024644844,1
102465096,0
1024684548,0
1024706216,1
102471272,0
102472073,0
1024729798,1
1024768671,1
1024769492,0
1024810360,0
1024834063,0
1024855703,0
1024863709,0
1024874385,1
102488152,0
102488740,0
1024890455,0
1024916120,0
1024963193,1
1024963922,1
1024964661,0
1024989802,0
1025004445,0
1025031863,1
1025042509,1
1025070202,0
1025093535,0
1025095587,0
1025100843,0
1025143327,0
1025143435,1
1025158996,0
1025196393,0
1025204902,0
1025214288,0
1025230757,0
102526899,0
1025287273,0
1025287830,0
1025290784,0
1025302744,0
1025314583,0
1025323927,0
1025328553,0
1025370920,1
1025372290,0
1025445231,1
102548007,1
1025494395,0
1025576318,0
1025586350,0
1025646225,0
1025658636,0
1025733989,0
1025740095,1
1025774936,1
1025788049,0
1025801831,0
1025852212,0
1025892842,0
1025895762,0
102592982,1
1025949107,0
1026033626,1
1026045304,1
1026077872,0
1026100738,1
1026142428,0
1026158172,1
1026182216,1
1026183893,1
1026192421,1
1026200929,1
1026211393,1
1026212400,1
1026228555,1
1026259312,1
1026306076,0
1026338859,0
1026401624,0
1026419106,0
102648464,0
102652880,0
1026625473,0
1026630838,1
1026647712,0
1026651481,0
1026707446,0
1026725488,0
1026887932,1
1026921666,1
1027018266,0
1027055125,1
1027074509,1
1027102028,0
1027147281,0
1027288150,0
1027315721,1
1027457246,0
1027458856,1
1027463356,0
1027470105,0
1027494593,0
1027596089,0
1027603690,1
1027613317,0
1027637974,0
1027646788,0
1027675677,1
1027702373,0
1027724396,0
1027728171,0
1027744614,0
1027758812,0
1027763594,1
1027764341,1
1027784577,0
1027853389,0
10278585,0
1027900794,1
1027913103,1
1027948584,0
1028003261,1
1028050818,0
1028077435,0
1028150535,0
1028185439,0
1028236803,1
1028273619,1
1028287584,0
1028387584,0
1028460202,0
1028462675,0
1028464995,0
1028517343,0
1028527693,1
1028542870,0
1028599568,0
1028605439,1
102871869,0
1028732659,0
1028890004,1
1028904985,1
1028929144,0
1028946219,0
1028975824,0
1028997654,0
1029039509,1
1029058987,0
1029088224,0
1029107569,1
1029116943,1
1029125355,0
1029150990,0
1029153651,0
1029205593,1
1029233492,0
1029240860,1
1029242674,0
1029252289,1
1029274366,1
1029309961,0
1029443247,0
1029472892,0
1029482962,0
1029563991,1
1029586763,1
102961192,1
1029633311,1
1029637627,1
1029691331,0
1029701428,1
1029709783,1
1029714364,0
1029724175,1
1029737659,1
1029759309,1
1029761859,0
1029889175,0
1029918277,0
1029940360,1
1029960966,1
1029962292,1
1029985984,0
1029997848,1
1030026049,0
1030045285,1
1030052120,1
1030052708,0
1030086405,0
103014299,0
1030168594,1
1030182610,0
103019704,1
1030227800,1
103024994,0
1030252468,0
1030258165,0
1030269686,0
1030309546,0
1030411402,0
1030480858,1
1030483522,0
1030516649,0
1030535322,0
1030573587,0
1030582715,0
1030593499,0
1030709470,1
103078135,0
1030811652,0
1030847373,1
1030854667,1
1030871552,0
1030877671,0
1030885190,0
1030889309,0
1030921271,1
1030944434,1
1030965069,1
1030971145,0
1030972994,1
1031006059,0
1031014170,0
1031016205,0
1031083617,0
1031084940,0
1031119415,0
1031127181,1
1031141398,0
1031287463,0
1031341463,0
103140318,1
1031412043,0
1031472757,0
103148807,0
1031555498,1
1031562461,1
1031580020,1
1031605210,1
103165193,0
1031715562,1
1031742546,1
1031742612,0
10317886,1
1031827961,1
1031839775,1
1031857847,1
1031872147,0
1031890680,1
1031895513,0
1031991917,1
1032003851,1
1032050059,0
1032150548,0
1032200647,0
1032319811,0
1032384267,1
1032387252,0
1032464600,1
1032470007,0
1032555300,0
1032638886,0
1032670185,1
1032724551,0
1032784419,0
1032788358,0
103280326,0
1032880303,0
1032912049,1
1032959457,0
1032966918,1
103297388,0
103298112,0
103298380,0
1033038910,1
1033078172,0
1033099742,1
1033120,1
1033123915,1
1033144006,1
1033145727,1
103324484,0
1033284314,1
1033289651,0
1033313968,1
1033318900,1
1033323145,0
1033368704,0
1033396048,0
1033464412,0
1033528489,1
103356608,0
1033572673,0
1033576544,0
103358480,0
1033635328,0
1033636780,1
1033658623,0
1033660020,1
1033664477,0
1033713393,1
1033719210,0
103372022,1
1033723681,0
1033724155,0
1033804110,0
1033815325,1
1033825217,1
1033840086,1
1033877346,0
1033975682,0
1033987668,1
1033991902,0
103399224,0
103403827,0
1034094182,1
1034102932,0
1034172347,1
1034177974,0
1034203943,1
1034226130,0
1034257523,0
103431588,0
1034340178,1
1034401456,0
1034433900,0
1034461257,0
103446627,0
1034520994,0
1034541274,1
1034543887,0
1034558644,1
1034560608,1
1034577892,0
1034600893,0
1034618277,0
1034630006,0
1034712837,0
103471620,0
103471711,0
1034777435,0
103477745,1
1034806948,1
1034851570,0
1034863374,1
1034872985,0
1034886526,1
1034895638,0
103492863,1
1034950677,1
1034969742,1
1035010775,0
103502200,1
103504035,0
1035053968,1
1035071905,0
1035075811,0
1035104238,0
103510542,1
1035110928,0
1035141523,0
1035169532,1
1035209834,0
1035248459,1
1035266809,0
1035279760,0
1035289569,0
1035319838,1
1035368411,1
1035376986,0
1035379360,0
1035407463,1
1035427255,0
1035463024,0
1035478906,0
1035541596,0
1035578410,1
1035606170,0
1035627608,0
1035673085,1
1035729032,0
1035739082,0
1035789367,0
1035792061,0
1035813986,1
1035819559,0
103582339,0
1035823916,1
1035863743,0
1035877463,1
1035891051,0
103589842,0
1035917594,0
1035920013,1
1035923274,0
1035955859,0
1035959325,0
1035980418,0
1035987156,1
1035998850,0
1036018529,1
1036023371,0
1036052473,0
1036056064,0
1036096391,1
1036103643,1
1036137055,1
1036220288,1
1036252462,0
1036288991,1
1036290316,0
1036294793,1
103629928,0
103630103,1
1036325228,0
103632933,1
103633460,0
1036362577,1
1036378032,1
1036419426,0
1036425569,1
1036448243,0
1036460955,0
1036477781,0
1036496590,1
1036512525,0
1036565108,0
1036566446,1
1036711765,1
1036720132,0
1036733103,0
1036755986,0
1036764794,0
1036782690,0
1036831797,1
1036837456,0
1036849778,0
1036873119,1
1036906641,1
1036946517,0
1036946915,1
1036947910,0
103696439,0
1036971507,0
1037008738,0
1037022319,1
1037068258,0
1037095267,1
1037181402,1
1037207426,0
1037248541,0
1037252958,0
1037259659,0
1037283009,1
1037291132,0
1037299859,0
1037312198,1
1037325241,0
1037332111,1
1037344973,0
103742833,1
1037431937,0
1037449528,1
1037464875,1
1037496117,0
1037518357,0
1037570792,1
1037580258,0
1037583262,0
1037628786,1
1037681413,0
1037779224,1
1037792683,0
1037794535,0
1037846166,0
1037847499,1
1037859515,1
1037861642,0
1037868940,0
1037910792,0
1037984441,0
1037993231,1
1038021224,0
1038069418,0
1038076429,0
103810244,0
1038103095,1
1038123887,0
1038192433,1
1038207649,1
1038248418,1
1038279041,0
1038301997,0
1038316993,0
1038344423,0
103834814,0
1038358090,0
1038358785,1
1038372715,0
1038416653,0
103841959,0
1038420496,0
1038517825,0
1038519033,0
1038553051,1
1038605907,1
1038610502,1
1038626964,1
1038671044,0
1038690382,1
1038745188,1
1038773027,1
1038773677,0
103877840,0
1038834148,1
1038846138,1
1038853564,1
1038926365,1
1038942573,1
1038957973,0
103901088,0
1039030465,0
1039065957,1
1039112090,0
1039127952,1
1039136242,0
1039154543,1
1039157554,0
1039183017,0
1039194256,1
1039211944,0
103924206,1
1039249060,1
1039255022,0
1039439216,0
1039475289,1
1039519099,0
1039601737,0
1039688724,0
103970282,1
1039749070,0
1039757141,1
103976287,0
1039791305,1
1039796729,0
1039830102,0
1039863995,1
1039878447,0
1039910847,0
1039972904,1
1040057293,0
1040063131,0
1040071291,0
1040117533,0
104017071,1
1040185496,1
1040195065,1
1040207752,1
104021306,0
1040232257,0
1040235407,0
1040277726,0
1040331789,0
104033492,0
1040369079,0
1040372224,0
1040388915,1
104062884,0
1040634226,0
104067202,0
1040699870,0
1040717699,0
1040744965,0
1040765111,0
1040780348,1
1040784548,0
1040825716,1
1040896271,1
1040902902,1
1040907855,0
1040930897,1
1040938464,1
1040969259,0
1041009061,0
1041056290,1
1041062476,1
1041067546,1
1041109774,0
1041148459,1
1041154307,0
1041160275,1
1041209015,1
1041218511,1
1041261013,0
104126383,0
1041267959,0
1041293010,0
1041295923,0
1041301460,1
104130196,1
1041307396,0
1041321064,0
1041335945,1
1041358690,0
1041381601,0
1041408672,0
1041491543,0
1041493517,0
1041498346,0
1041499992,0
1041521854,0
1041543197,1
1041547937,0
1041577791,0
1041598921,1
104164239,0
1041712548,0
1041747321,0
1041765320,0
10418165,1
104184502,1
1041851351,0
104188227,1
1041915897,0
1042004760,0
1042032705,1
1042067596,0
1042086897,1
1042153675,0
1042256538,0
1042273842,1
1042286705,0
1042303229,0
1042303696,0
1042331243,0
1042337007,0
1042357094,1
1042369899,1
1042403101,0
1042412954,0
1042488281,1
1042499707,1
1042582771,0
1042583863,0
1042611816,0
1042615374,1
1042616526,0
1042636652,1
1042658946,1
104268478,1
1042686750,0
104272967,0
1042729896,0
1042791005,1
1042803537,0
1042881013,0
10428885,0
1042900244,1
1042916825,1
1042930184,1
1043011683,0
1043022268,1
1043023880,0
1043064891,0
1043075524,0
1043101202,0
1043116818,1
1043153293,1
1043199589,0
1043215943,1
1043280845,0
1043283715,0
1043299270,0
1043322957,1
1043364280,1
1043386801,1
1043398602,1
1043431989,0
1043458370,0
1043526010,1
1043561213,1
1043572452,0
1043584695,0
1043587194,1
104358985,1
1043730444,0
1043796,0
1043817652,0
1043818187,0
104382240,0
1043860268,0
1043863652,0
1043906985,0
1043936826,0
1043976252,1
10440002,0
104405059,0
104412396,0
1044126185,1
1044144924,0
1044179951,0
1044256020,1
1044355566,1
1044389390,1
1044398061,0
104441670,0
1044427793,0
1044434971,0
1044467395,1
1044494132,1
1044506748,0
1044529152,1
1044530,1
1044537833,0
104457047,0
1044608986,0
1044610960,0
1044672226,0
1044673042,1
1044723762,0
1044736910,0
1044761792,0
1044767479,0
1044790807,0
1044878485,0
1044893400,0
104490583,0
1044922583,1
1044945337,1
1044955394,0
1044957815,1
1044962802,0
1044967807,1
1045047802,0
1045066931,0
1045086352,0
1045096061,0
1045154826,1
1045244184,1
1045284187,0
1045287550,1
1045305570,0
1045311136,0
1045327566,0
1045345904,0
1045348291,0
1045401555,0
1045401865,1
1045417402,0
1045420459,1
1045457444,1
1045477529,1
1045504865,0
1045548222,1
1045587154,1
1045649431,0
10456565,0
1045665294,0
1045689015,1
10457111,0
1045726740,1
1045732673,1
1045757629,1
1045781120,0
1045782332,0
1045805684,0
1045828662,0
104583539,0
1045839171,1
1045887874,0
104592072,0
1045934691,0
1045944707,1
1045947986,0
1045964469,1
1045971566,0
1045981773,0
1046008988,0
1046014695,0
1046061719,0
1046077994,0
1046140108,1
1046180187,1
1046205526,1
104622661,1
1046239660,0
1046311228,0
1046341720,1
1046365190,0
1046373699,0
1046522722,0
1046523867,0
104656314,0
1046582363,1
1046583599,0
1046587678,1
1046592253,1
104661425,1
1046617646,0
1046781159,0
1046781265,1
1046865615,0
1046877367,1
1046964714,1
1046967559,0
1046994190,1
1047041588,1
1047044665,1
1047048100,0
1047062318,0
1047073565,1
1047081730,1
104714061,0
1047147924,0
1047176586,1
1047218194,0
104733227,0
1047353701,1
1047357453,1
1047442022,1
1047454348,1
1047480370,1
1047483250,0
1047506141,0
1047523279,0
1047563668,0
1047569489,0
1047590159,0
1047644854,1
104766343,0
1047677170,1
1047677553,0
1047747151,0
1047765770,1
1047869884,0
1047921701,1
1047929490,0
1047940620,0
1047967394,0
1047968675,0
1047975903,1
1047984986,0
1048018839,0
1048084754,0
1048087166,0
1048101930,0
1048134478,0
1048141256,0
1048162084,1
1048176400,0
1048177008,1
104818455,0
1048233962,1
1048274297,0
1048277991,0
1048286333,0
104829303,0
1048352894,0
1048362865,0
1048387351,1
1048407812,0
1048435530,0
1048503969,0
1048521282,1
1048527108,0
1048548763,0
1048564914,0
1048573148,0
104857521,1
1048596102,0
1048675858,1
1048690589,0
1048775903,0
1048812975,0
1048831249,1
1048873459,0
1048906782,1
104892396,0
1048932926,1
1048949258,0
1049017105,0
1049035100,1
1049037950,1
1049071342,0
1049155320,0
1049184905,0
1049188021,0
1049217968,1
1049239472,0
1049249764,0
1049303449,0
1049309749,0
1049337245,0
1049339832,1
104934887,0
104937500,0
104938422,1
1049391050,1
1049393687,0
1049401845,0
1049445142,0
1049461870,0
1049521101,1
1049524075,0
1049544313,0
1049577827,0
1049579001,1
1049582476,1
1049587885,1
1049652863,0
1049655020,0
1049680370,1
1049730651,0
1049746479,1
1049813941,1
1049888576,0
1049895858,0
1049934201,0
1049954557,0
1050011850,1
105001487,0
1050020055,0
105009174,1
1050100728,0
1050129003,0
105013943,0
1050167607,0
1050174480,0
1050197064,0
1050199195,0
1050228843,0
1050238331,0
1050318661,0
1050319682,1
1050326222,1
1050355782,1
1050358230,1
105036681,1
1050370344,1
1050385296,0
1050397562,0
1050443456,0
1050464220,0
105051823,1
1050531301,1
105054109,0
1050543731,0
1050593358,0
1050617399,0
1050633760,0
1050640762,0
1050689603,0
1050695560,0
1050710428,0
1050732941,1
1050747301,0
1050764872,0
1050777692,0
1050790557,0
1050875801,0
1050879801,0
1050931950,0
1051022232,0
1051067551,0
1051139360,1
1051164277,1
1051171848,0
1051189576,0
1051213130,1
105123841,1
105125227,0
1051298294,1
1051323057,0
1051352304,0
1051353919,0
1051362633,0
1051370518,0
1051374491,0
105138527,1
1051414074,1
1051435273,1
1051436120,0
105147679,0
1051511137,1
1051558836,0
1051601926,0
1051607818,0
105161267,0
1051616518,1
1051657727,0
1051689414,0
1051709005,1
1051714941,0
1051720010,0
1051737169,1
1051795978,0
1051816742,0
1051827519,0
105184761,0
1051858659,1
1051862470,1
1051886844,0
1051887601,0
1051894414,0
1051912266,0
1051957122,1
1051974612,0
1052016295,1
105204294,1
1052172681,0
1052192246,0
1052216331,0
1052220070,0
1052221057,0
1052223841,1
105223227,0
1052267895,0
1052303076,1
105231095,1
1052316207,0
1052341160,0
1052345010,0
1052347542,0
1052347618,1
1052367279,0
1052387025,0
1052402272,1
1052425790,0
1052429438,0
1052450034,0
1052510925,1
1052537378,1
1052545919,1
1052569583,1
1052575104,0
1052607490,1
1052644435,0
105264920,0
1052761059,1
105277977,1
105280619,0
105283000,1
1052887140,0
105290108,0
1052903434,1
1052937674,1
105294035,0
1052984171,0
1053069621,0
1053097103,0
105309752,0
1053110057,1
1053115687,0
1053134208,1
1053188992,0
1053206305,0
1053209677,1
1053253360,0
105336089,0
1053381809,1
1053383877,0
105344963,1
1053462251,1
1053492509,0
1053499409,0
1053512411,1
1053529450,0
1053542395,1
1053546437,0
105355435,1
1053682738,0
1053690392,0
1053692861,1
1053709795,0
105374252,0
1053852753,0
1053859025,1
105386746,0
1053915981,0
1053916541,1
1053950042,0
1054044985,1
1054076258,0
1054091411,0
1054153061,0
1054159725,1
1054188919,1
1054212692,0
1054229684,0
1054273355,1
1054293686,0
1054308430,1
105434251,0
1054377857,1
105438772,0
105439576,1
1054403504,0
1054415357,0
1054455866,1
1054487022,0
1054504616,1
1054530594,0
10545318,1
105454206,1
1054547580,0
1054597975,0
105460340,1
1054624481,0
1054660900,0
1054732374,1
1054756637,0
1054805908,1
1054812766,1
1054824399,0
1054860858,1
1054883692,0
1054989753,0
1054992770,0
1055046978,0
1055047429,0
105506916,0
1055131023,0
1055167541,0
1055167670,0
1055180788,0
1055188155,0
1055198818,0
105525820,0
105526956,0
1055351729,0
1055369979,0
1055474659,0
1055507954,0
1055510638,1
1055518908,1
1055548258,0
1055552289,0
1055571312,0
1055580118,1
1055635873,0
1055687655,1
1055691586,0
1055713198,1
1055731959,0
1055733680,0
1055747292,0
105577922,0
105579537,0
1055820618,1
1055845409,0
1055845574,0
1055900895,0
1055925209,0
10559946,1
105600684,0
1056131180,1
1056176973,0
1056197898,0
1056212256,1
1056220062,0
1056225299,1
1056242159,0
1056277266,0
1056290667,0
105631631,0
1056328082,0
1056354263,0
1056389239,0
1056410567,0
1056411830,1
1056460510,0
1056599532,0
1056639041,0
1056766730,1
1056771573,1
1056815163,0
1056835858,1
1056853453,1
1056853805,1
1056870323,0
1056876655,1
1056889166,0
1056943286,0
1056949968,0
1056973736,0
